year,term_str,n,p,i,p_yr,i_yr
2018,4011n,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,madrid,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,estate,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,followup,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,dryland,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,store,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,fix,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,cyanobacteriadominated,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,mossdominated,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,hn,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,010417,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,hydrosphere,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,lithosphere,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,contaminants,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,macroscopic,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,singlecell,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,delivering,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,paramount,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,disallow,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,rainicehumidity,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,send,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,resiliency,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,beneficiary,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,impart,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,culturable,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,nonlocal,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,snowrainicinghumidity,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,ecosystemaltering,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,blanket,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,rarefying,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,atmosphericreceiving,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,benefitting,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,fingerprints,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,stormtracks,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,wholeearth,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,rainicinghumidity,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,aqueous,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,meterologic,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,publichealth,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,icing,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,meteorologic,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,meteorology,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,lithospherehydrosphereatmosphere,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,cladistic,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,heath,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,erica,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,bilberry,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,heather,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,behave,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,gymnopusrelated,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,resinicium,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,marasmiaceae,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,mycenaceae,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,roseum,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,epipogium,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,saprophytic,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,fungalspecific,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,contextdependent,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,versatile,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,mycelium,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,dnabased,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,epidermalcortical,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,polysaccharidedegrading,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,impoverished,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,heaths,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,phosphatases,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,cellulases,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,mycobionts,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,bicuspidata,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,liverwort,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,pezoloma,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,vulgaris,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,rhizodermal,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,terminal,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,3layer,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,nonsebacinalean,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,uncolonized,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,penetrating,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,cephalozia,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,repens,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,goodyera,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,phytic,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,phloem,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,radioisotope,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,planttoplant,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,cedrus,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,fagus,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,protuberances,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,32p,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,ingrowths,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,membranous,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,proposal,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,penetrated,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,accommodate,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,bend,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,develops,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,enclose,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,rhizopogon,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,uniflora,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,ceratobasidium,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,orthophosphate,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,inorganicorganic,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,pectin,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,cmc,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,cellobiose,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,mannose,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,rejection,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,imbibed,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,reliant,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,recolonized,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,digested,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,degenerated,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,lifespans,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,tricharina,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,peziza,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,ascomycete,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,tulasnella,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,sebacina,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,upregulated,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,walldegrading,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,mycorrhizainduced,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,austroboletus,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,monocillin,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,thermotolerance,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,morechella,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,eemlike,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,boitrophic,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,tectorum,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,bromus,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,stain,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,trypan,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,staining,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,ordinary,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,entity,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,pda,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,thinwalled,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,darkly,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,sudan,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,axenic,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,fere,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,companion,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,downregulation,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,carboxylate,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,citrate,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,empht2,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,empht1,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,transcript,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,latin,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,33plabelled,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,alcohol,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,mannitol,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,biochemically,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,microscopically,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,claveryi,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,terfezia,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,almeriense,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,helianthemum,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,commonalities,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,nonmelanized,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,melanin,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,metalloendopeptidase,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,hydrolase,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,glycoside,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,necrotrophy,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,endophytism,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,saprotrophism,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,metalloproteases,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,enveloped,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,caspase,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,nutrientsc,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,meristematic,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,tips,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,dicots,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,monocots,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,hymenomycetes,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,necessity,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,missps,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,morphologicallydistinct,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,lignin,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,peroxidases,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,underly,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,antifungal,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,antibacterial,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,mutualismparasitism,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,amylases,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,laccases,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,gelatine,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,break,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,swollen,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,appressoria,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,truncorum,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,vibrissea,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,glacialis,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,macrosclerotiorum,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,applanata,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,acephala,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,conidial,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,aggregates,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,biotrophyhemibiotrophy,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,cwdes,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,sarcodes,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,pterospora,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,prepenetration,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,microtubules,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,actin,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,remodeling,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,reprogramming,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,appressorium,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,shrubshaped,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,expansinlike,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,legumerhizobium,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,organelle,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,eukaryote,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,nucleus,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,nuclei,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,lifecycle,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,coexisting,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,nonspecific,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,subphylum,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,synthase,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,tenue,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,glomus,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,aminducible,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,promoter,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,p1bs,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,mycs,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,ciselements,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,nutrientrelated,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,intercellularly,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,supplying,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,cultivars,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,preferentially,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,trades,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,prearbuscular,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,arbusculate,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,zoopagomycota,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,overemphasizing,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,agroecosystems,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,coevolved,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,proposition,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,cooccurring,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,454pyrosequencing,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,examines,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,overlooked,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,regressive,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,adversities,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,convergently,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,palaeocene,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,multifunctional,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,engendering,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,taxonomicallyecologically,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,zygomycetes,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,nmam,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,biosis,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,sym,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,greek,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,equalizing,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,restrictive,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,textbooks,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,130yearold,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,bary,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,anton,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,credited,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,1877,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,frank,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,bernhard,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,albert,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,symbiotismus,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,mention,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,fanlike,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,arbuscule,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,vesiclelike,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,phialophora,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,sphaerosporella,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,wilcoxina,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,zygomycota,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,larch,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,larix,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,gymnospermsangiosperms,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,saprotrophybiotrophy,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,saprotrophendophyte,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,proposals,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
2018,chloridium,1,1.9467562174526697e-06,18.970496335441737,5.232123143250299e-06,17.544172072818103
