n,p,i,p_yr,i_yr
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
3,1.6012297444437328e-05,15.930460153846726,5.04659691148269e-05,14.2743296160606
